year,month,day,hour,DBT,DPT,RH,p_atm,extr_hor_rad,hor_ir_rad,glob_hor_rad,dir_nor_rad,dif_hor_rad,glob_hor_ill,dir_nor_ill,dif_hor_ill,Zlumi,wind_dir,wind_speed,tot_sky_cover,Oskycover,Vis,Cheight,PWobs,PWcodes,Pwater,AsolOptD,SnowD,DaySSnow,fake_year,month_names,DOY,UTC_time,times,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,erf,delta_mrt,MRT,wind_speed_utci,wind_speed_utci_0,utci_noSun_Wind,utci_noSun_noWind,utci_Sun_Wind,utci_Sun_noWind,utci_noSun_Wind_categories,utci_noSun_noWind_categories,utci_Sun_Wind_categories,utci_Sun_noWind_categories,p_sat,p_vap,hr,t_wb,t_dp,h,adaptive_comfort,adaptive_cmf_80_low,adaptive_cmf_80_up,adaptive_cmf_90_low,adaptive_cmf_90_up,adaptive_cmf_rmt
1996,1,1,1,-2.8,-3.9,91.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,4.1,10.0,10.0,777.7,90.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 00:00:00+00:00,2019-01-01 07:00:00+00:00,160.01857623257365,160.01857623257365,-70.01857623257366,-70.01857623257366,14.920044860151904,-3.334389604628086,0.0,0.0,-2.8,4.1,0.5,-14.8,-1.6,-14.8,-1.6,-3,-2,-3,-2,484.1,440.53100000000006,0.0027159926012000923,-3.6,-4.1,3967.77,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,2,-2.8,-3.9,91.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,4.6,10.0,10.0,11.3,240.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 01:00:00+00:00,2019-01-01 08:00:00+00:00,154.15562729394094,154.15562729394094,-64.15562729394092,-64.15562729394092,47.623476926973524,-3.3541441168199526,0.0,0.0,-2.8,4.6,0.5,-16.5,-1.6,-16.5,-1.6,-3,-2,-3,-2,484.1,440.53100000000006,0.0027159926012000923,-3.6,-4.1,3967.77,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,3,-2.8,-4.5,87.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,5.6,10.0,10.0,16.1,510.0,9.0,999999999.0,100.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 02:00:00+00:00,2019-01-01 09:00:00+00:00,144.77012206970943,144.77012206970943,-54.77012206970944,-54.77012206970944,67.81872546438058,-3.373890153459797,0.0,0.0,-2.8,5.6,0.5,-19.7,-1.6,-19.7,-1.6,-3,-2,-3,-2,484.1,421.16700000000003,0.0025961100076346954,-3.9,-4.7,3668.55,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,4,-2.8,-4.5,87.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,5.6,10.0,10.0,16.1,330.0,9.0,999999999.0,100.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 03:00:00+00:00,2019-01-01 10:00:00+00:00,134.1108098121718,134.1108098121718,-44.110809812171794,-44.110809812171794,81.40655221960492,-3.3936276732420083,0.0,0.0,-2.8,5.6,0.5,-19.7,-1.6,-19.7,-1.6,-3,-2,-3,-2,484.1,421.16700000000003,0.0025961100076346954,-3.9,-4.7,3668.55,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,5,-2.8,-3.9,91.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,3.6,10.0,10.0,16.1,210.0,9.0,999999999.0,100.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 04:00:00+00:00,2019-01-01 11:00:00+00:00,123.08037835013506,123.08037835013506,-33.080378350135064,-33.080378350135064,92.06302018091827,-3.4133566347736632,0.0,0.0,-2.8,3.6,0.5,-13.0,-1.6,-13.0,-1.6,-3,-2,-3,-2,484.1,440.53100000000006,0.0027159926012000923,-3.6,-4.1,3967.77,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,6,-2.8,-3.9,91.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,3.6,10.0,10.0,16.1,150.0,9.0,999999999.0,100.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 05:00:00+00:00,2019-01-01 12:00:00+00:00,112.10908900621412,112.10908900621412,-22.109089006214116,-22.109089006214116,101.5308122555897,-3.433076996025193,0.0,0.0,-2.8,3.6,0.5,-13.0,-1.6,-13.0,-1.6,-3,-2,-3,-2,484.1,440.53100000000006,0.0027159926012000923,-3.6,-4.1,3967.77,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,7,-2.8,-3.9,91.0,94100.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,7.2,10.0,10.0,11.3,90.0,9.0,999999999.0,100.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 06:00:00+00:00,2019-01-01 13:00:00+00:00,101.49326709318235,101.49326709318235,-11.493267093182352,-11.493267093182352,110.75421748963845,-3.452788715640054,0.0,0.0,-2.8,7.2,0.5,-23.8,-1.6,-23.8,-1.6,-3,-2,-3,-2,484.1,440.53100000000006,0.0027159926012000923,-3.6,-4.1,3967.77,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,8,-3.4,-5.0,87.0,94100.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,5.1,9.0,9.0,16.1,1500.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 07:00:00+00:00,2019-01-01 14:00:00+00:00,91.51962632033995,91.51962632033995,-1.5196263203399571,-1.5196263203399571,120.36293086701039,-3.4724917522071337,0.0,0.0,-3.4,5.1,0.5,-19.0,-2.3,-19.0,-2.3,-3,-2,-3,-2,460.3,400.461,0.002467969982800714,-4.5,-5.3,2743.65,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,9,-3.4,-5.0,87.0,94100.0,84.0,260.0,33.0,103.0,26.0,3505.0,3792.0,3238.0,473.0,320.0,4.6,9.0,9.0,16.1,1260.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 08:00:00+00:00,2019-01-01 15:00:00+00:00,82.41034923341887,82.52654834534752,7.589650766581128,7.473451654652486,130.85270285002264,-3.492186063751433,28.0,6.4,3.0000000000000004,4.6,0.5,-17.4,-2.3,-15.3,0.2,-3,-2,-3,-1,460.3,400.461,0.002467969982800714,-4.5,-5.3,2743.65,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,10,-2.3,-4.5,83.0,94100.0,281.0,273.0,62.0,0.0,62.0,6989.0,0.0,6989.0,2208.0,330.0,8.2,10.0,10.0,16.1,660.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 09:00:00+00:00,2019-01-01 16:00:00+00:00,74.8785285848382,74.93930035544375,15.1214714151618,15.060699644556248,142.61488444131083,-3.5118716088400106,0.0,0.0,-2.3,8.2,0.5,-25.3,-1.2,-25.3,-1.2,-3,-2,-3,-2,504.9,419.06699999999995,0.002583111665594529,-3.7,-4.8,4140.44,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,11,-2.3,-3.9,87.0,94100.0,440.0,273.0,85.0,0.0,85.0,9782.0,0.0,9782.0,3359.0,320.0,7.2,10.0,10.0,16.1,390.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 10:00:00+00:00,2019-01-01 17:00:00+00:00,69.22592978971956,69.26975220819615,20.774070210280446,20.730247791803848,155.84475780115213,-3.531548346134514,0.0,0.0,-2.3,7.2,0.5,-23.1,-1.1,-23.1,-1.1,-3,-2,-3,-2,504.9,439.263,0.002708141000545994,-3.4,-4.2,4452.62,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,12,-2.3,-4.5,83.0,94100.0,543.0,273.0,129.0,0.0,129.0,14707.0,0.0,14707.0,5057.0,320.0,7.7,10.0,10.0,16.1,450.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 11:00:00+00:00,2019-01-01 18:00:00+00:00,66.00648821544279,66.043977004049,23.99351178455721,23.956022995950995,170.35933161709124,-3.5512162335689936,0.0,0.0,-2.3,7.7,0.5,-24.2,-1.2,-24.2,-1.2,-3,-2,-3,-2,504.9,419.06699999999995,0.002583111665594529,-3.7,-4.8,4140.44,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,13,-2.3,-5.0,80.0,94100.0,585.0,272.0,140.0,0.0,140.0,15997.0,0.0,15997.0,5571.0,320.0,8.7,10.0,10.0,16.1,450.0,9.0,999999999.0,89.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 12:00:00+00:00,2019-01-01 19:00:00+00:00,65.60146737820992,65.6382677705105,24.39853262179009,24.361732229489505,185.4846171591394,-3.570875229768717,0.0,0.0,-2.3,8.7,0.5,-26.3,-1.2,-26.3,-1.2,-3,-2,-3,-2,504.9,403.92,0.0024893725037425283,-3.9,-5.3,3906.39,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,14,-2.3,-5.6,76.0,94100.0,561.0,264.0,220.0,74.0,190.0,24035.0,7177.0,21176.0,5106.0,320.0,9.7,9.0,9.0,16.1,840.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 13:00:00+00:00,2019-01-01 20:00:00+00:00,68.06340030789937,68.10474010006806,21.936599692100632,21.895259899931936,200.2572549158319,-3.590525293358951,22.4,5.1,2.8,9.7,0.5,-28.3,-1.3,-26.9,0.7,-4,-2,-3,-1,504.9,383.724,0.0023644307163305524,-4.1,-6.0,3594.43,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,15,-2.8,-6.7,72.0,94100.0,474.0,261.0,53.0,0.0,52.0,6268.0,0.0,6268.0,2288.0,330.0,10.8,9.0,9.0,16.1,750.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 14:00:00+00:00,2019-01-01 21:00:00+00:00,73.08915085950892,73.14343798772711,16.910849140491077,16.85656201227289,213.8858302477235,-3.6101663822882983,0.0,0.0,-2.8,10.8,0.5,-31.2,-1.9,-31.2,-1.9,-4,-2,-4,-2,484.1,348.552,0.0021469597837309546,-4.8,-7.2,2547.5,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,16,-3.4,-8.9,62.0,94100.0,330.0,236.0,200.0,680.0,41.0,20702.0,56883.0,7376.0,827.0,330.0,9.7,2.0,2.0,16.1,77777.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 15:00:00+00:00,2019-01-01 22:00:00+00:00,80.15851347209919,80.25039891253923,9.84148652790081,9.749601087460775,226.052403336015,-3.629798455243872,189.2,43.5,40.1,9.7,0.5,-30.1,-2.7,-16.7,14.6,-4,-2,-3,0,460.3,285.386,0.0017567801108187133,-5.9,-9.7,969.33,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,17,-3.9,-9.5,62.0,94100.0,139.0,254.0,53.0,39.0,49.0,5764.0,2569.0,5509.0,1063.0,330.0,8.2,9.0,9.0,16.1,960.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 16:00:00+00:00,2019-01-01 23:00:00+00:00,88.54703595305797,88.8983458227074,1.4529640469420222,1.1016541772925963,236.8669568751675,-3.649421470843663,9.9,2.3,-1.6,8.2,0.5,-27.9,-3.2,-27.3,-2.4,-4,-2,-4,-2,441.2,273.544,0.001683685756294298,-6.4,-10.1,283.45,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,18,-4.5,-9.5,65.0,94100.0,3.0,252.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,330.0,5.6,9.0,9.0,16.1,1020.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 17:00:00+00:00,2019-01-02 00:00:00+00:00,98.63541804669903,98.63541804669903,-8.635418046699026,-8.635418046699026,246.68094221153189,-3.6690353869962564,1.3,0.3,-4.2,5.6,0.5,-22.4,-3.8,-22.3,-3.7,-3,-2,-3,-2,419.3,272.545,0.0016775202453023035,-6.8,-10.1,-336.15,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,19,-5.6,-9.5,71.0,94100.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,8.7,3.0,3.0,16.1,77777.0,9.0,999999999.0,80.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 18:00:00+00:00,2019-01-02 01:00:00+00:00,109.10124447212107,109.10124447212107,-19.101244472121074,-19.101244472121074,255.96408408849558,-3.688640162425145,0.0,0.0,-5.6,8.7,0.5,-31.3,-4.9,-31.3,-4.9,-4,-2,-4,-2,381.6,270.936,0.0016675902641580052,-7.5,-10.0,-1468.61,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,20,-7.3,-11.2,71.0,94100.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,8.7,10.0,10.0,16.1,510.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 19:00:00+00:00,2019-01-02 02:00:00+00:00,119.99908124312977,119.99908124312977,-29.999081243129762,-29.999081243129762,265.29966923524887,-3.708235755759233,0.0,0.0,-7.3,8.7,0.5,-33.6,-6.8,-33.6,-6.8,-4,-2,-4,-2,329.5,233.945,0.0014393866114069142,-9.1,-11.7,-3748.26,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,21,-7.3,-11.2,71.0,94100.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,7.7,9.0,9.0,16.1,780.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 20:00:00+00:00,2019-01-02 03:00:00+00:00,131.0427568818463,131.0427568818463,-41.04275688184629,-41.04275688184629,275.5157855601968,-3.7278221249580383,0.0,0.0,-7.3,7.7,0.5,-31.5,-6.8,-31.5,-6.8,-4,-2,-4,-2,329.5,233.945,0.0014393866114069142,-9.1,-11.7,-3748.26,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,22,-7.8,-10.6,78.0,94100.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,7.2,10.0,10.0,11.3,450.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 21:00:00+00:00,2019-01-02 04:00:00+00:00,141.8573729865257,141.8573729865257,-51.8573729865257,-51.8573729865257,288.05719733949473,-3.747399228734139,0.0,0.0,-7.8,7.2,0.5,-31.0,-7.3,-31.0,-7.3,-4,-2,-4,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,23,-7.8,-10.6,78.0,94100.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,7.2,10.0,10.0,16.1,660.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 22:00:00+00:00,2019-01-02 05:00:00+00:00,151.72695746100933,151.72695746100933,-61.726957461009334,-61.726957461009334,305.90362493761086,-3.7669670257382677,0.0,0.0,-7.8,7.2,0.5,-31.0,-7.3,-31.0,-7.3,-4,-2,-4,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,1,24,-7.8,-10.6,78.0,94100.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,8.2,10.0,10.0,11.3,480.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,1,2019-01-01 23:00:00+00:00,2019-01-02 06:00:00+00:00,158.88747675344905,158.88747675344905,-68.88747675344906,-68.88747675344906,334.6859450018917,-3.7865254739990633,0.0,0.0,-7.8,8.2,0.5,-33.2,-7.3,-33.2,-7.3,-4,-2,-4,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,1,-7.9,-10.2,82.0,94100.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,8.7,10.0,10.0,11.3,390.0,9.0,999999999.0,69.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 00:00:00+00:00,2019-01-02 07:00:00+00:00,159.95797151014858,159.95797151014858,-69.95797151014857,-69.95797151014857,14.5591258002313,-3.8060745321927243,0.0,0.0,-7.9,8.7,0.5,-34.4,-7.3,-34.4,-7.3,-4,-2,-4,-2,312.7,256.414,0.0015779817056112767,-9.2,-10.5,-4007.57,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,2,-7.3,-9.5,82.0,94100.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,9.2,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 01:00:00+00:00,2019-01-02 08:00:00+00:00,154.1512224689147,154.1512224689147,-64.15122246891471,-64.15122246891471,47.30769934628381,-3.825614159064571,0.0,0.0,-7.3,9.2,0.5,-34.6,-6.7,-34.6,-6.7,-4,-2,-4,-2,329.5,270.19,0.0016629864149959807,-8.6,-9.9,-3191.98,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,3,-7.3,-9.5,82.0,94100.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,9.2,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 02:00:00+00:00,2019-01-02 09:00:00+00:00,144.79336844495535,144.79336844495535,-54.79336844495535,-54.79336844495535,67.58302986360127,-3.8451443126396043,0.0,0.0,-7.3,9.2,0.5,-34.6,-6.7,-34.6,-6.7,-4,-2,-4,-2,329.5,270.19,0.0016629864149959807,-8.6,-9.9,-3191.98,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,4,-7.3,-8.9,87.0,94100.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,8.7,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 03:00:00+00:00,2019-01-02 10:00:00+00:00,134.14448773500695,134.14448773500695,-44.14448773500694,-44.14448773500694,81.22002554447135,-3.8646649516304024,0.0,0.0,-7.3,8.7,0.5,-33.6,-6.6,-33.6,-6.6,-4,-2,-4,-2,329.5,286.665,0.0017646757213487336,-8.3,-9.1,-2939.0,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,5,-6.7,-8.4,86.0,94100.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,7.7,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 04:00:00+00:00,2019-01-02 11:00:00+00:00,123.11574765257632,123.11574765257632,-33.115747652576324,-33.115747652576324,91.90352312419441,-3.8841760348113894,0.0,0.0,-6.7,7.7,0.5,-30.6,-6.0,-30.6,-6.0,-4,-2,-4,-2,347.1,298.50600000000003,0.0018377828877244814,-7.8,-8.7,-2152.73,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,6,-6.7,-8.9,83.0,94100.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,9.2,10.0,10.0,8.0,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 05:00:00+00:00,2019-01-02 12:00:00+00:00,112.14081279456802,112.14081279456802,-22.14081279456802,-22.14081279456802,101.38541108971117,-3.9036775202548597,0.0,0.0,-6.7,9.2,0.5,-33.8,-6.0,-33.8,-6.0,-4,-2,-4,-2,347.1,288.093,0.0017734913850836703,-7.9,-9.1,-2312.75,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,7,-7.1,-9.3,82.0,94100.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,9.0,10.0,10.0,8.0,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 06:00:00+00:00,2019-01-02 13:00:00+00:00,101.51719824665969,101.51719824665969,-11.517198246659694,-11.517198246659694,110.61496019870555,-3.9231693667061336,0.0,0.0,-7.1,9.0,0.5,-33.9,-6.4,-33.9,-6.4,-4,-2,-4,-2,335.3,274.94599999999997,0.0016923386609966578,-8.4,-9.7,-2917.55,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,8,-7.3,-9.5,82.0,94100.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,8.7,10.0,10.0,4.8,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 07:00:00+00:00,2019-01-02 14:00:00+00:00,91.53184323650733,91.53184323650733,-1.5318432365073227,-1.5318432365073227,120.22471724367159,-3.942651532997843,0.0,0.0,-7.3,8.7,0.5,-33.6,-6.7,-33.6,-6.7,-4,-2,-4,-2,329.5,270.19,0.0016629864149959807,-8.6,-9.9,-3191.98,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,9,-7.8,-10.0,82.0,94100.0,84.0,246.0,11.0,0.0,11.0,1300.0,0.0,1300.0,420.0,330.0,8.2,10.0,10.0,16.1,240.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 08:00:00+00:00,2019-01-02 15:00:00+00:00,82.40680007859,82.52295141781607,7.593199921410007,7.477048582183929,130.71269354726218,-3.9621239772277477,0.0,0.0,-7.8,8.2,0.5,-33.2,-7.2,-33.2,-7.2,-4,-2,-4,-2,315.4,258.628,0.0015916416138891379,-9.1,-10.4,-3872.91,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,10,-7.3,-10.0,79.0,94100.0,281.0,248.0,51.0,0.0,51.0,5800.0,0.0,5800.0,1910.0,330.0,8.2,10.0,10.0,16.1,270.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 09:00:00+00:00,2019-01-02 16:00:00+00:00,74.85499436455612,74.9156718022561,15.145005635443875,15.084328197743893,142.47299734058203,-3.9815866582575836,0.0,0.0,-7.3,8.2,0.5,-32.6,-6.7,-32.6,-6.7,-4,-2,-4,-2,329.5,260.305,0.0016019887449321448,-8.7,-10.3,-3343.73,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,11,-7.3,-10.0,79.0,94100.0,440.0,248.0,84.0,0.0,84.0,9700.0,0.0,9700.0,3330.0,350.0,6.1,10.0,10.0,16.1,330.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 10:00:00+00:00,2019-01-02 17:00:00+00:00,69.17874037948405,69.22245709233658,20.821259620515953,20.77754290766342,155.7047642252976,-4.001039534843585,0.0,0.0,-7.3,6.1,0.5,-27.4,-6.7,-27.4,-6.7,-4,-2,-4,-2,329.5,260.305,0.0016019887449321448,-8.7,-10.3,-3343.73,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,12,-7.3,-10.6,75.0,94100.0,545.0,241.0,189.0,76.0,160.0,20800.0,7300.0,17900.0,4420.0,340.0,7.7,9.0,9.0,16.1,330.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 11:00:00+00:00,2019-01-02 18:00:00+00:00,65.93399866753819,65.97136270318686,24.066001332461802,24.028637296813148,170.2291438626421,-4.020482565232669,23.2,5.3,-2.0,7.7,0.5,-31.5,-6.7,-30.1,-4.8,-4,-2,-4,-2,329.5,247.125,0.0015206770769567524,-8.9,-11.0,-3546.02,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,13,-7.3,-10.6,75.0,94100.0,586.0,241.0,140.0,16.0,134.0,16100.0,1100.0,15700.0,5410.0,340.0,6.6,9.0,9.0,16.1,930.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 12:00:00+00:00,2019-01-02 19:00:00+00:00,65.5053707826354,65.54201087935105,24.494629217364597,24.45798912064895,185.37371133632664,-4.039915708275657,4.9,1.1,-6.199999999999999,6.6,0.5,-28.8,-6.7,-28.5,-6.3,-4,-2,-4,-2,329.5,247.125,0.0015206770769567524,-8.9,-11.0,-3546.02,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,14,-7.3,-10.0,79.0,94100.0,563.0,248.0,111.0,0.0,111.0,12900.0,0.0,12900.0,4600.0,330.0,6.1,10.0,10.0,16.1,330.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 13:00:00+00:00,2019-01-02 20:00:00+00:00,67.94857724138527,67.98968483207811,22.051422758614734,22.01031516792189,200.17186400536534,-4.0593389228815795,0.0,0.0,-7.3,6.1,0.5,-27.4,-6.7,-27.4,-6.7,-4,-2,-4,-2,329.5,260.305,0.0016019887449321448,-8.7,-10.3,-3343.73,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,15,-7.8,-10.6,78.0,94100.0,477.0,245.0,92.0,0.0,92.0,10600.0,0.0,10600.0,3690.0,330.0,5.6,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 14:00:00+00:00,2019-01-02 21:00:00+00:00,72.96180855705576,73.01568182351943,17.038191442944235,16.984318176480578,213.82638751897753,-4.078752167275525,0.0,0.0,-7.8,5.6,0.5,-26.6,-7.3,-26.6,-7.3,-3,-2,-3,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,16,-7.8,-10.0,82.0,94100.0,333.0,246.0,61.0,0.0,61.0,7000.0,0.0,7000.0,2330.0,330.0,4.6,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 15:00:00+00:00,2019-01-02 22:00:00+00:00,80.02454074779442,80.11528071700774,9.975459252205582,9.884719282992265,226.01519191259774,-4.098155400384712,0.0,0.0,-7.8,4.6,0.5,-23.3,-7.2,-23.3,-7.2,-3,-2,-3,-2,315.4,258.628,0.0015916416138891379,-9.1,-10.4,-3872.91,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,17,-7.8,-10.6,78.0,94100.0,143.0,245.0,22.0,0.0,22.0,2500.0,0.0,2500.0,800.0,330.0,5.1,10.0,10.0,16.1,300.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 16:00:00+00:00,2019-01-02 23:00:00+00:00,88.42088953593138,88.75959679999522,1.5791104640686249,1.240403200004782,236.84705914950126,-4.117548581172741,0.0,0.0,-7.8,5.1,0.5,-25.0,-7.3,-25.0,-7.3,-3,-2,-3,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
1996,1,2,18,-7.8,-10.6,78.0,94100.0,4.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,4.1,10.0,10.0,16.1,330.0,9.0,999999999.0,60.0,0.057,0.0,88.0,year,Jan,2,2019-01-02 17:00:00+00:00,2019-01-03 00:00:00+00:00,98.49525641064423,98.49525641064423,-8.49525641064423,-8.49525641064423,246.67396834764233,-4.136931667922909,0.0,0.0,-7.8,4.1,0.5,-21.5,-7.3,-21.5,-7.3,-3,-2,-3,-2,315.4,246.012,0.0015138115921777926,-9.3,-11.0,-4066.47,20.9,17.4,24.4,18.4,23.4,9.9
